"id","providerId","utcStartTime","status","compSeason.id","compSeason.providerId","compSeason.name","compSeason.shortName","compSeason.currentRoundNumber","round.id","round.providerId","round.abbreviation","round.name","round.roundNumber","round.byes","home.team.id","home.team.providerId","home.team.name","home.team.abbreviation","home.team.nickname","home.team.teamType","home.team.club.id","home.team.club.providerId","home.team.club.name","home.team.club.abbreviation","home.team.club.nickname","away.team.id","away.team.providerId","away.team.name","away.team.abbreviation","away.team.nickname","away.team.teamType","away.team.club.id","away.team.club.providerId","away.team.club.name","away.team.club.abbreviation","away.team.club.nickname","venue.id","venue.providerId","venue.name","venue.abbreviation","venue.location","venue.state","venue.timezone","venue.landOwner","metadata.ticket_link","compSeason.year"
6989,"CD_M20250140304","2025-03-29T05:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1149,"CD_R202501403","Rd 3","Round 3",3,"c(2, 3, 10, 13), c(""CD_T20"", ""CD_T40"", ""CD_T70"", ""CD_T160""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""BL"", ""COLL"", ""GEEL"", ""SYD""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(13, 12, 15, 24), c(""CD_O3"", ""CD_O6"", ""CD_O11"", ""CD_O28""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans"")",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://www.ticketmaster.com.au/st-kilda-v-richmond-docklands-29-03-2025/event/2500623787E30906",2025
6990,"CD_M20250140305","2025-03-29T08:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1149,"CD_R202501403","Rd 3","Round 3",3,"c(2, 3, 10, 13), c(""CD_T20"", ""CD_T40"", ""CD_T70"", ""CD_T160""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""BL"", ""COLL"", ""GEEL"", ""SYD""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(13, 12, 15, 24), c(""CD_O3"", ""CD_O6"", ""CD_O11"", ""CD_O28""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans"")",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",4,"CD_V200","University of Tasmania Stadium","UTAS","Launceston","TAS","Australia/Hobart","Palawa","https://www.ticketmaster.com.au/event/2500622785C90BDF",2025
6998,"CD_M20250140306","2025-03-30T04:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1149,"CD_R202501403","Rd 3","Round 3",3,"c(2, 3, 10, 13), c(""CD_T20"", ""CD_T40"", ""CD_T70"", ""CD_T160""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""BL"", ""COLL"", ""GEEL"", ""SYD""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(13, 12, 15, 24), c(""CD_O3"", ""CD_O6"", ""CD_O11"", ""CD_O28""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans"")",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/Show.aspx?sh=ADELC0325",2025
6993,"CD_M20250140307","2025-03-30T07:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1149,"CD_R202501403","Rd 3","Round 3",3,"c(2, 3, 10, 13), c(""CD_T20"", ""CD_T40"", ""CD_T70"", ""CD_T160""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""BL"", ""COLL"", ""GEEL"", ""SYD""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""MEN"", ""MEN"", ""MEN"", ""MEN""), c(13, 12, 15, 24), c(""CD_O3"", ""CD_O6"", ""CD_O11"", ""CD_O28""), c(""Brisbane Lions"", ""Collingwood"", ""Geelong Cats"", ""Sydney Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans""), c(""Lions"", ""Magpies"", ""Cats"", ""Swans"")",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk","https://www.ticketmaster.com.au/west-coast-eagles-v-fremantle-dockers-burswood-30-03-2025/event/25006244F6D419C7",2025
6991,"CD_M20250140401","2025-04-03T08:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://premier.ticketek.com.au/shows/Show.aspx?sh=COLLI0425",2025
6995,"CD_M20250140402","2025-04-04T08:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",15,"CD_V30","GMHBA Stadium","GMHBA","Geelong","VIC","Australia/Melbourne","Wadawurrung","https://www.ticketmaster.com.au/geelong-cats-v-melbourne-south-geelong-04-04-2025/event/2500624484380961",2025
6992,"CD_M20250140403","2025-04-05T02:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",11,"CD_V81","People First Stadium","PFS","Gold Coast","QLD","Australia/Brisbane","Yugambeh","https://premier.ticketek.com.au/shows/show.aspx?sh=SUNS0425",2025
6997,"CD_M20250140404","2025-04-05T05:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://hotshow4.ticketek.com.au/shows/show.aspx?sh=RICHM0425",2025
6994,"CD_M20250140405","2025-04-05T08:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://www.ticketmaster.com.au/north-melbourne-v-sydney-swans-docklands-05-04-2025/event/25006234D250423F",2025
6996,"CD_M20250140406","2025-04-06T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",8,"CD_V43","ENGIE Stadium","ES","Sydney","NSW","Australia/Sydney","Wangal","https://www.ticketmaster.com.au/gws-giants-v-west-coast-eagles-olympic-park-06-04-2025/event/13006227E72717C9",2025
7002,"CD_M20250140407","2025-04-06T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/Show.aspx?sh=PORTA0425",2025
7001,"CD_M20250140408","2025-04-06T07:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1150,"CD_R202501404","Rd 4","Round 4",4,"c(9, 12), c(""CD_T80"", ""CD_T50""), c(""Hawthorn"", ""Essendon""), c(""HAW"", ""ESS""), c(""Hawks"", ""Bombers""), c(""MEN"", ""MEN""), c(16, 10), c(""CD_O17"", ""CD_O9""), c(""Hawthorn"", ""Essendon""), c(""Hawks"", ""Bombers""), c(""Hawks"", ""Bombers"")",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk","https://www.ticketmaster.com.au/fremantle-dockers-v-western-bulldogs-burswood-06-04-2025/event/2500624DD50E1870",2025
6999,"CD_M20250140501","2025-04-10T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50125",2025
7000,"CD_M20250140502","2025-04-11T09:40:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50225",2025
7003,"CD_M20250140504","2025-04-12T02:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",178,"CD_V4105","Barossa Park","BP","Lyndoch","SA","Australia/Adelaide","Ngadjuri","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50425",2025
7005,"CD_M20250140503","2025-04-12T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50325",2025
7004,"CD_M20250140505","2025-04-12T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",46,"CD_V374","Norwood Oval","NOR","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50525",2025
7006,"CD_M20250140506","2025-04-12T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50625",2025
7009,"CD_M20250140507","2025-04-13T02:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",178,"CD_V4105","Barossa Park","BP","Lyndoch","SA","Australia/Adelaide","Ngadjuri","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50725",2025
7007,"CD_M20250140508","2025-04-13T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",46,"CD_V374","Norwood Oval","NOR","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50825",2025
7008,"CD_M20250140509","2025-04-13T09:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1151,"CD_R202501405","Rd 5","Round 5",5,"",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=RND50925",2025
7010,"CD_M20250140601","2025-04-17T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",22,"CD_V20","Gabba","G","Brisbane","QLD","Australia/Brisbane","Yuggera - Toorabul","https://www.ticketmaster.com.au/brisbane-lions-v-collingwood-2025-toyota-woolloongabba-17-04-2025/event/13006229D709179D",2025
7011,"CD_M20250140602","2025-04-18T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",5,"CD_T30","Carlton","CARL","Blues","MEN",1,"CD_O5","Carlton","Blues","Blues",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://www.ticketmaster.com.au/north-melbourne-v-carlton-docklands-18-04-2025/event/25006234D2544241",2025
7012,"CD_M20250140603","2025-04-18T08:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",18,"CD_T150","West Coast Eagles","WCE","Eagles","MEN",23,"CD_O30","West Coast Eagles","Eagles","Eagles",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk","https://www.ticketmaster.com.au/west-coast-eagles-v-essendon-burswood-18-04-2025/event/25006244F76819CB",2025
7015,"CD_M20250140604","2025-04-19T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://hotshow4.ticketek.com.au/shows/show.aspx?sh=MELBO0625",2025
7013,"CD_M20250140605","2025-04-19T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna","https://premier.ticketek.com.au/shows/show.aspx?sh=ADELC0625",2025
7018,"CD_M20250140606","2025-04-19T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://www.ticketmaster.com.au/richmond-v-gold-coast-suns-docklands-19-04-2025/event/25006235A5E61313",2025
7014,"CD_M20250140607","2025-04-20T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",9,"CD_V60","SCG","SCG","Sydney","NSW","Australia/Sydney","Gadigal","https://hotshow1.ticketek.com.au/shows/show.aspx?sh=SWANPOWE25",2025
7019,"CD_M20250140608","2025-04-20T09:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://www.ticketmaster.com.au/western-bulldogs-v-st-kilda-docklands-20-04-2025/event/25006237B6031224",2025
7017,"CD_M20250140609","2025-04-21T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1152,"CD_R202501406","Rd 6","Round 6",6,"",10,"CD_T70","Geelong Cats","GEEL","Cats","MEN",15,"CD_O11","Geelong Cats","Cats","Cats",9,"CD_T80","Hawthorn","HAW","Hawks","MEN",16,"CD_O17","Hawthorn","Hawks","Hawks",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri","https://premier.ticketek.com.au/shows/show.aspx?sh=GEELO0625",2025
7016,"CD_M20250140701","2025-04-24T09:30:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",17,"CD_T90","Melbourne","MELB","Demons","MEN",14,"CD_O18","Melbourne","Demons","Demons",16,"CD_T120","Richmond","RICH","Tigers","MEN",22,"CD_O25","Richmond","Tigers","Tigers",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7032,"CD_M20250140702","2025-04-25T05:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",3,"CD_T40","Collingwood","COLL","Magpies","MEN",12,"CD_O6","Collingwood","Magpies","Magpies",12,"CD_T50","Essendon","ESS","Bombers","MEN",10,"CD_O9","Essendon","Bombers","Bombers",13,"CD_V40","MCG","MCG","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7020,"CD_M20250140703","2025-04-25T10:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",14,"CD_T60","Fremantle","FRE","Dockers","MEN",6,"CD_O10","Fremantle","Dockers","Dockers",1,"CD_T10","Adelaide Crows","ADEL","Crows","MEN",3,"CD_O1","Adelaide Crows","Crows","Crows",65,"CD_V2925","Optus Stadium","OS","Perth","WA","Australia/Perth","Whadjuk",NA,2025
7021,"CD_M20250140705","2025-04-26T03:20:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",11,"CD_T130","St Kilda","STK","Saints","MEN",21,"CD_O27","St Kilda","Saints","Saints",2,"CD_T20","Brisbane Lions","BL","Lions","MEN",13,"CD_O3","Brisbane Lions","Lions","Lions",3,"CD_V190","Marvel Stadium","MRVL","Melbourne","VIC","Australia/Melbourne","Wurundjeri",NA,2025
7031,"CD_M20250140704","2025-04-26T06:15:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",7,"CD_T110","Port Adelaide","PORT","Power","MEN",19,"CD_O24","Port Adelaide","Power","Power",6,"CD_T100","North Melbourne","NMFC","Kangaroos","MEN",20,"CD_O20","North Melbourne","Kangaroos","Kangaroos",31,"CD_V6","Adelaide Oval","AO","Adelaide","SA","Australia/Adelaide","Kaurna",NA,2025
7024,"CD_M20250140706","2025-04-26T09:35:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",15,"CD_T1010","GWS GIANTS","GWS","GIANTS","MEN",5,"CD_O16","GWS GIANTS","GIANTS","GIANTS",8,"CD_T140","Western Bulldogs","WB","Bulldogs","MEN",25,"CD_O31","Western Bulldogs","Bulldogs","Bulldogs",5,"CD_V150","Manuka Oval","MO","Canberra","ACT","Australia/Canberra","Ngunnawal/Ngambri",NA,2025
7022,"CD_M20250140707","2025-04-27T03:10:00.000+0000","SCHEDULED",73,"CD_S2025014","2025 Toyota AFL Premiership","Premiership",0,1153,"CD_R202501407","Rd 7","Round 7",7,"",4,"CD_T1000","Gold Coast SUNS","GCFC","SUNS","MEN",9,"CD_O14","Gold Coast SUNS","SUNS","SUNS",13,"CD_T160","Sydney Swans","SYD","Swans","MEN",24,"CD_O28","Sydney Swans","Swans","Swans",11,"CD_V81","People First Stadium","PFS","Gold Coast","QLD","Australia/Brisbane","Yugambeh",NA,2025
