"","Season","Team","Round.Number","Season.Points","Score.For","Score.Against","Percentage","Ladder.Position"
"873",2019,"Gold Coast",3,8,218,211,1.03317535545024,9
"874",2019,"St Kilda",3,8,227,220,1.03181818181818,10
"875",2019,"Collingwood",3,4,251,236,1.0635593220339,11
"876",2019,"Sydney",3,4,220,244,0.901639344262295,12
"877",2019,"Adelaide",3,4,218,248,0.879032258064516,13
"878",2019,"Richmond",3,4,239,299,0.79933110367893,14
"879",2019,"Essendon",3,4,235,300,0.783333333333333,15
"880",2019,"Carlton",3,0,210,278,0.755395683453237,16
"881",2019,"North Melbourne",3,0,217,335,0.647761194029851,17
"882",2019,"Melbourne",3,0,219,343,0.638483965014577,18
"883",2019,"Geelong",4,12,372,265,1.40377358490566,1
"884",2019,"GWS",4,12,368,295,1.24745762711864,2
"885",2019,"West Coast",4,12,329,286,1.15034965034965,3
"886",2019,"Brisbane Lions",4,12,381,347,1.09798270893372,4
"887",2019,"St Kilda",4,12,301,289,1.04152249134948,5
"888",2019,"Gold Coast",4,12,277,268,1.03358208955224,6
"889",2019,"Fremantle",4,8,326,255,1.27843137254902,7
"890",2019,"Collingwood",4,8,329,300,1.09666666666667,8
"891",2019,"Hawthorn",4,8,330,306,1.07843137254902,9
"892",2019,"Footscray",4,8,320,303,1.05610561056106,10
"893",2019,"Port Adelaide",4,8,357,339,1.05309734513274,11
"894",2019,"Essendon",4,8,347,365,0.950684931506849,12
"895",2019,"Richmond",4,8,338,391,0.864450127877238,13
"896",2019,"Adelaide",4,4,277,319,0.86833855799373,14
"897",2019,"Sydney",4,4,298,344,0.866279069767442,15
"898",2019,"Melbourne",4,4,319,421,0.757719714964371,16
"899",2019,"North Melbourne",4,4,288,394,0.730964467005076,17
"900",2019,"Carlton",4,0,267,337,0.792284866468843,18
"901",2019,"Geelong",5,16,485,355,1.36619718309859,1
"902",2019,"St Kilda",5,16,396,344,1.15116279069767,2
"903",2019,"Fremantle",5,12,432,337,1.28189910979228,3
"904",2019,"Collingwood",5,12,452,361,1.25207756232687,4
"905",2019,"Port Adelaide",5,12,452,392,1.1530612244898,5
"906",2019,"GWS",5,12,450,401,1.12219451371571,6
"907",2019,"Essendon",5,12,463,423,1.09456264775414,7
"908",2019,"West Coast",5,12,382,381,1.00262467191601,8
"909",2019,"Brisbane Lions",5,12,442,470,0.940425531914894,9
"910",2019,"Richmond",5,12,427,458,0.932314410480349,10
"911",2019,"Gold Coast",5,12,323,387,0.834625322997416,11
"912",2019,"Adelaide",5,8,396,365,1.08493150684932,12
"913",2019,"Hawthorn",5,8,420,419,1.00238663484487,13
"914",2019,"Footscray",5,8,377,404,0.933168316831683,14
"915",2019,"Carlton",5,4,368,394,0.934010152284264,15
"916",2019,"Sydney",5,4,365,433,0.842956120092379,16
"917",2019,"Melbourne",5,4,374,516,0.724806201550388,17
"918",2019,"North Melbourne",5,4,346,510,0.67843137254902,18
"919",2019,"Geelong",6,20,589,401,1.46882793017456,1
"920",2019,"Fremantle",6,16,520,406,1.2807881773399,2
"921",2019,"Collingwood",6,16,525,430,1.22093023255814,3
"922",2019,"GWS",6,16,570,480,1.1875,4
"923",2019,"Port Adelaide",6,16,540,464,1.16379310344828,5
"924",2019,"St Kilda",6,16,464,441,1.05215419501134,6
"925",2019,"Brisbane Lions",6,16,553,532,1.03947368421053,7
"926",2019,"Richmond",6,16,512,500,1.024,8
"927",2019,"Adelaide",6,12,493,433,1.13856812933025,9
"928",2019,"Essendon",6,12,532,496,1.07258064516129,10
"929",2019,"Hawthorn",6,12,513,507,1.01183431952663,11
"930",2019,"West Coast",6,12,428,485,0.882474226804124,12
"931",2019,"Gold Coast",6,12,385,498,0.773092369477912,13
"932",2019,"Footscray",6,8,446,492,0.90650406504065,14
"933",2019,"Carlton",6,4,456,487,0.936344969199179,15
"934",2019,"Sydney",6,4,444,553,0.802893309222423,16
"935",2019,"North Melbourne",6,4,418,598,0.698996655518395,17
"936",2019,"Melbourne",6,4,416,601,0.692179700499168,18
"937",2019,"Geelong",7,24,675,455,1.48351648351648,1
"938",2019,"Collingwood",7,20,633,499,1.2685370741483,2
"939",2019,"GWS",7,20,684,550,1.24363636363636,3
"940",2019,"Brisbane Lions",7,20,656,613,1.07014681892333,4
"941",2019,"Fremantle",7,16,554,457,1.21225382932166,5
"942",2019,"Adelaide",7,16,544,467,1.16488222698073,6
"943",2019,"Port Adelaide",7,16,609,572,1.06468531468531,7
"944",2019,"St Kilda",7,16,534,555,0.962162162162162,8
"945",2019,"Richmond",7,16,564,599,0.941569282136895,9
"946",2019,"West Coast",7,16,508,542,0.937269372693727,10
"947",2019,"Essendon",7,12,586,582,1.00687285223368,11
"948",2019,"Footscray",7,12,545,544,1.00183823529412,12
"949",2019,"Hawthorn",7,12,587,586,1.00170648464164,13
"950",2019,"Gold Coast",7,12,442,578,0.764705882352941,14
"951",2019,"North Melbourne",7,8,538,660,0.815151515151515,15
"952",2019,"Melbourne",7,8,495,675,0.733333333333333,16
"953",2019,"Carlton",7,4,518,607,0.85337726523888,17
"954",2019,"Sydney",7,4,525,656,0.80030487804878,18
"955",2019,"Geelong",8,28,779,535,1.45607476635514,1
"956",2019,"Collingwood",8,24,739,586,1.26109215017065,2
"957",2019,"Adelaide",8,20,632,535,1.18130841121495,3
"958",2019,"GWS",8,20,722,621,1.16264090177134,4
"959",2019,"Brisbane Lions",8,20,732,705,1.03829787234043,5
"960",2019,"Richmond",8,20,675,685,0.985401459854015,6
"961",2019,"West Coast",8,20,596,612,0.973856209150327,7
"962",2019,"Fremantle",8,16,640,568,1.12676056338028,8
"963",2019,"Hawthorn",8,16,658,624,1.05448717948718,9
"964",2019,"Footscray",8,16,637,620,1.02741935483871,10
"965",2019,"Port Adelaide",8,16,677,660,1.02575757575758,11
"966",2019,"St Kilda",8,16,604,643,0.939346811819596,12
"967",2019,"Essendon",8,12,658,659,0.998482549317147,13
"968",2019,"Gold Coast",8,12,502,639,0.785602503912363,14
"969",2019,"Melbourne",8,12,556,735,0.756462585034014,15
"970",2019,"Sydney",8,8,602,728,0.826923076923077,16
"971",2019,"North Melbourne",8,8,618,764,0.808900523560209,17
"972",2019,"Carlton",8,4,605,713,0.848527349228612,18
"973",2019,"Geelong",9,32,912,624,1.46153846153846,1
"974",2019,"Collingwood",9,28,851,657,1.29528158295282,2
"975",2019,"GWS",9,24,860,666,1.29129129129129,3
"976",2019,"Brisbane Lions",9,24,825,797,1.03513174404015,4
"977",2019,"Richmond",9,24,770,744,1.03494623655914,5
"978",2019,"West Coast",9,24,681,681,1,6
"979",2019,"Adelaide",9,20,724,628,1.15286624203822,7
"980",2019,"Port Adelaide",9,20,766,711,1.07735583684951,8
"981",2019,"Fremantle",9,16,693,628,1.10350318471338,9
"982",2019,"Essendon",9,16,718,712,1.00842696629213,10
"983",2019,"Hawthorn",9,16,717,719,0.997218358831711,11
"984",2019,"Footscray",9,16,726,753,0.964143426294821,12
"985",2019,"St Kilda",9,16,675,755,0.894039735099338,13
"986",2019,"Sydney",9,12,679,800,0.84875,14
"987",2019,"Melbourne",9,12,625,820,0.76219512195122,15
"988",2019,"Gold Coast",9,12,553,728,0.759615384615385,16
"989",2019,"North Melbourne",9,8,690,841,0.820451843043995,17
"990",2019,"Carlton",9,4,650,851,0.763807285546416,18
"991",2019,"Geelong",10,36,1003,688,1.4578488372093,1
"992",2019,"Collingwood",10,32,931,730,1.27534246575342,2
"993",2019,"GWS",10,28,954,734,1.29972752043597,3
"994",2019,"Richmond",10,28,843,794,1.06171284634761,4
"995",2019,"West Coast",10,28,766,754,1.0159151193634,5
"996",2019,"Brisbane Lions",10,24,897,870,1.03103448275862,6
"997",2019,"Adelaide",10,20,797,713,1.11781206171108,7
"998",2019,"Fremantle",10,20,766,700,1.09428571428571,8
"999",2019,"Hawthorn",10,20,797,768,1.03776041666667,9
"1000",2019,"Port Adelaide",10,20,815,791,1.03034134007585,10
"1001",2019,"St Kilda",10,20,743,810,0.917283950617284,11
"1002",2019,"Essendon",10,16,768,785,0.978343949044586,12
"1003",2019,"Footscray",10,16,816,868,0.940092165898618,13
"1004",2019,"North Melbourne",10,12,805,931,0.864661654135338,14
"1005",2019,"Sydney",10,12,752,880,0.854545454545454,15
"1006",2019,"Melbourne",10,12,693,914,0.758205689277899,16
"1007",2019,"Gold Coast",10,12,617,819,0.753357753357753,17
"1008",2019,"Carlton",10,4,705,919,0.767138193688792,18
"1009",2019,"Geelong",11,40,1088,751,1.44873501997337,1
"1010",2019,"GWS",11,32,1080,777,1.38996138996139,2
"1011",2019,"Collingwood",11,32,1006,809,1.24351050679852,3
"1012",2019,"West Coast",11,32,899,826,1.08837772397094,4
"1013",2019,"Brisbane Lions",11,28,982,936,1.0491452991453,5
"1014",2019,"Richmond",11,28,905,893,1.01343784994401,6
"1015",2019,"Port Adelaide",11,24,954,860,1.1093023255814,7
"1016",2019,"Adelaide",11,24,887,801,1.10736579275905,8
"1017",2019,"Fremantle",11,24,845,775,1.09032258064516,9
"1018",2019,"Essendon",11,20,842,818,1.02933985330073,10
"1019",2019,"Hawthorn",11,20,863,853,1.01172332942556,11
"1020",2019,"St Kilda",11,20,812,949,0.85563751317176,12
"1021",2019,"North Melbourne",11,16,904,993,0.910372608257805,13
"1022",2019,"Footscray",11,16,888,1001,0.887112887112887,14
"1023",2019,"Sydney",11,12,815,965,0.844559585492228,15
"1024",2019,"Melbourne",11,12,781,1004,0.777888446215139,16
"1025",2019,"Gold Coast",11,12,660,945,0.698412698412698,17
"1026",2019,"Carlton",11,4,738,993,0.743202416918429,18
"1027",2019,"Geelong",12,44,1192,788,1.51269035532995,1
"1028",2019,"Collingwood",12,36,1104,866,1.27482678983834,2
"1029",2019,"GWS",12,32,1141,859,1.32828870779977,3
"1030",2019,"West Coast",12,32,970,942,1.02972399150743,4
"1031",2019,"Adelaide",12,28,969,862,1.12412993039443,5
"1032",2019,"Brisbane Lions",12,28,1045,1014,1.03057199211045,6
"1033",2019,"Richmond",12,28,942,997,0.944834503510532,7
"1034",2019,"Port Adelaide",12,24,954,860,1.1093023255814,8
"1035",2019,"Fremantle",12,24,845,775,1.09032258064516,9
"1036",2019,"Essendon",12,20,842,818,1.02933985330073,10
"1037",2019,"Hawthorn",12,20,863,853,1.01172332942556,11
"1038",2019,"North Melbourne",12,20,1003,1065,0.941784037558685,12
"1039",2019,"St Kilda",12,20,812,949,0.85563751317176,13
"1040",2019,"Sydney",12,16,931,1036,0.898648648648649,14
"1041",2019,"Footscray",12,16,888,1001,0.887112887112887,15
"1042",2019,"Melbourne",12,12,838,1102,0.76043557168784,16
"1043",2019,"Gold Coast",12,12,732,1044,0.701149425287356,17
"1044",2019,"Carlton",12,8,816,1056,0.772727272727273,18
"1045",2019,"Geelong",13,44,1192,788,1.51269035532995,1
"1046",2019,"GWS",13,36,1232,927,1.32901833872708,2
"1047",2019,"Collingwood",13,36,1104,866,1.27482678983834,3
"1048",2019,"Adelaide",13,32,1070,930,1.1505376344086,4
"1049",2019,"West Coast",13,32,970,942,1.02972399150743,5
"1050",2019,"Fremantle",13,28,945,854,1.10655737704918,6
"1051",2019,"Brisbane Lions",13,28,1045,1014,1.03057199211045,7
"1052",2019,"Richmond",13,28,1010,1098,0.919854280510018,8
"1053",2019,"Port Adelaide",13,24,1033,960,1.07604166666667,9
"1054",2019,"Essendon",13,24,938,895,1.04804469273743,10
"1055",2019,"St Kilda",13,24,892,1025,0.870243902439024,11
"1056",2019,"Hawthorn",13,20,940,949,0.990516332982086,12
"1057",2019,"North Melbourne",13,20,1071,1156,0.926470588235294,13
"1058",2019,"Footscray",13,20,991,1101,0.900090826521344,14
"1059",2019,"Sydney",13,16,931,1036,0.898648648648649,15
"1060",2019,"Melbourne",13,12,838,1102,0.76043557168784,16
"1061",2019,"Gold Coast",13,12,808,1124,0.718861209964413,17
"1062",2019,"Carlton",13,8,916,1159,0.790336496980155,18
"1063",2019,"Geelong",14,44,1248,855,1.45964912280702,1
"1064",2019,"Collingwood",14,40,1186,939,1.26304579339723,2
"1065",2019,"GWS",14,36,1232,927,1.32901833872708,3
"1066",2019,"West Coast",14,36,1076,1013,1.06219151036525,4
"1067",2019,"Adelaide",14,32,1070,930,1.1505376344086,5
"1068",2019,"Brisbane Lions",14,32,1160,1073,1.08108108108108,6
"1069",2019,"Port Adelaide",14,28,1100,1016,1.08267716535433,7
"1070",2019,"Fremantle",14,28,1016,939,1.08200212992545,8
"1071",2019,"Richmond",14,28,1010,1098,0.919854280510018,9
"1072",2019,"Essendon",14,24,1009,1001,1.00799200799201,10
"1073",2019,"St Kilda",14,24,951,1140,0.83421052631579,11
"1074",2019,"Hawthorn",14,20,1003,1031,0.972841901066925,12
"1075",2019,"North Melbourne",14,20,1071,1156,0.926470588235294,13
"1076",2019,"Sydney",14,20,1013,1099,0.921747042766151,14
"1077",2019,"Footscray",14,20,1064,1183,0.899408284023669,15
"1078",2019,"Melbourne",14,16,923,1173,0.786871270247229,16
"1079",2019,"Gold Coast",14,12,808,1124,0.718861209964413,17
"1080",2019,"Carlton",14,8,916,1159,0.790336496980155,18
"1081",2019,"Geelong",15,48,1344,924,1.45454545454545,1
"1082",2019,"Collingwood",15,40,1223,1020,1.19901960784314,2
"1083",2019,"West Coast",15,40,1153,1084,1.06365313653137,3
"1084",2019,"GWS",15,36,1303,1004,1.29780876494024,4
"1085",2019,"Brisbane Lions",15,36,1267,1147,1.10462074978204,5
"1086",2019,"Adelaide",15,32,1139,1026,1.11013645224172,6
"1087",2019,"Richmond",15,32,1113,1168,0.95291095890411,7
"1088",2019,"Fremantle",15,28,1091,1018,1.07170923379175,8
"1089",2019,"Port Adelaide",15,28,1141,1082,1.05452865064695,9
"1090",2019,"Essendon",15,28,1086,1072,1.01305970149254,10
"1091",2019,"North Melbourne",15,24,1152,1193,0.965632858340319,11
"1092",2019,"Sydney",15,24,1106,1150,0.961739130434783,12
"1093",2019,"Footscray",15,24,1130,1224,0.923202614379085,13
"1094",2019,"St Kilda",15,24,1021,1243,0.821399839098954,14
"1095",2019,"Hawthorn",15,20,1074,1108,0.969314079422383,15
"1096",2019,"Melbourne",15,16,997,1280,0.77890625,16
"1097",2019,"Carlton",15,12,995,1234,0.806320907617504,17
"1098",2019,"Gold Coast",15,12,859,1217,0.705834018077239,18
"1099",2019,"Geelong",16,48,1399,995,1.40603015075377,1
"1100",2019,"West Coast",16,44,1275,1115,1.14349775784753,2
"1101",2019,"Collingwood",16,40,1286,1087,1.18307267709292,3
"1102",2019,"Brisbane Lions",16,40,1361,1221,1.11466011466011,4
"1103",2019,"GWS",16,36,1377,1098,1.25409836065574,5
"1104",2019,"Richmond",16,36,1263,1226,1.03017944535073,6
"1105",2019,"Port Adelaide",16,32,1242,1126,1.10301953818828,7
"1106",2019,"Adelaide",16,32,1183,1127,1.04968944099379,8
"1107",2019,"Essendon",16,32,1162,1138,1.02108963093146,9
"1108",2019,"North Melbourne",16,28,1264,1266,0.998420221169036,10
"1109",2019,"Fremantle",16,28,1122,1140,0.984210526315789,11
"1110",2019,"Footscray",16,28,1201,1279,0.939014855355747,12
"1111",2019,"Hawthorn",16,24,1141,1171,0.974380871050384,13
"1112",2019,"Sydney",16,24,1172,1226,0.955954323001631,14
"1113",2019,"St Kilda",16,24,1094,1355,0.807380073800738,15
"1114",2019,"Melbourne",16,20,1102,1380,0.798550724637681,16
"1115",2019,"Carlton",16,12,1095,1339,0.817774458551158,17
"1116",2019,"Gold Coast",16,12,917,1367,0.670811997073884,18
"1117",2019,"Geelong",17,52,1483,1052,1.40969581749049,1
"1118",2019,"Collingwood",17,44,1364,1164,1.17182130584192,2
"1119",2019,"Brisbane Lions",17,44,1458,1270,1.14803149606299,3
"1120",2019,"West Coast",17,44,1352,1193,1.13327745180218,4
"1121",2019,"Richmond",17,40,1357,1293,1.04949729311678,5
"1122",2019,"GWS",17,36,1444,1192,1.21140939597315,6
"1123",2019,"Adelaide",17,36,1334,1183,1.12764158918005,7
"1124",2019,"Essendon",17,36,1248,1219,1.02378999179655,8
"1125",2019,"Port Adelaide",17,32,1291,1223,1.05560098119379,9
"1126",2019,"Footscray",17,32,1275,1345,0.947955390334573,10
"1127",2019,"Hawthorn",17,28,1225,1224,1.00081699346405,11
"1128",2019,"North Melbourne",17,28,1345,1352,0.994822485207101,12
"1129",2019,"Fremantle",17,28,1175,1224,0.959967320261438,13
"1130",2019,"Sydney",17,24,1234,1295,0.952895752895753,14
"1131",2019,"St Kilda",17,24,1151,1439,0.799861014593468,15
"1132",2019,"Melbourne",17,20,1168,1454,0.803301237964237,16
"1133",2019,"Carlton",17,16,1164,1401,0.830835117773019,17
"1134",2019,"Gold Coast",17,12,973,1518,0.640974967061924,18
"1135",2019,"Geelong",18,52,1544,1137,1.35795954265611,1
"1136",2019,"Brisbane Lions",18,48,1545,1345,1.14869888475836,2
"1137",2019,"West Coast",18,48,1443,1271,1.13532651455547,3
"1138",2019,"Collingwood",18,44,1439,1286,1.11897356143079,4
"1139",2019,"Richmond",18,44,1458,1356,1.07522123893805,5
"1140",2019,"GWS",18,40,1566,1267,1.23599052880821,6
"1141",2019,"Essendon",18,40,1344,1294,1.0386398763524,7
"1142",2019,"Adelaide",18,36,1409,1279,1.10164190774042,8
"1143",2019,"Port Adelaide",18,32,1354,1324,1.0226586102719,9
"1144",2019,"Hawthorn",18,32,1310,1285,1.01945525291829,10
"1145",2019,"Fremantle",18,32,1227,1275,0.962352941176471,11
"1146",2019,"Footscray",18,32,1364,1461,0.933607118412047,12
"1147",2019,"North Melbourne",18,28,1420,1439,0.98679638637943,13
"1148",2019,"St Kilda",18,28,1267,1528,0.829188481675393,14
"1149",2019,"Sydney",18,24,1285,1347,0.953971789161099,15
"1150",2019,"Carlton",18,20,1263,1476,0.855691056910569,16
"1151",2019,"Melbourne",18,20,1246,1545,0.806472491909385,17
"1152",2019,"Gold Coast",18,12,1048,1617,0.648113790970934,18
"1153",2019,"Geelong",19,56,1651,1217,1.35661462612983,1
"1154",2019,"West Coast",19,52,1564,1343,1.16455696202532,2
"1155",2019,"Brisbane Lions",19,52,1632,1405,1.16156583629893,3
"1156",2019,"Richmond",19,48,1556,1422,1.09423347398031,4
"1157",2019,"GWS",19,44,1622,1322,1.22692889561271,5
"1158",2019,"Collingwood",19,44,1505,1384,1.08742774566474,6
"1159",2019,"Essendon",19,44,1450,1390,1.0431654676259,7
"1160",2019,"Adelaide",19,36,1469,1366,1.07540263543192,8
"1161",2019,"Footscray",19,36,1477,1527,0.967256057629339,9
"1162",2019,"Port Adelaide",19,32,1409,1380,1.02101449275362,10
"1163",2019,"Hawthorn",19,32,1370,1372,0.998542274052478,11
"1164",2019,"Fremantle",19,32,1293,1388,0.931556195965418,12
"1165",2019,"St Kilda",19,32,1371,1613,0.849969001859888,13
"1166",2019,"North Melbourne",19,28,1492,1560,0.956410256410256,14
"1167",2019,"Sydney",19,24,1365,1454,0.93878954607978,15
"1168",2019,"Carlton",19,24,1350,1536,0.87890625,16
"1169",2019,"Melbourne",19,20,1331,1649,0.807155852031534,17
"1170",2019,"Gold Coast",19,12,1144,1723,0.663958212420197,18
"1171",2019,"Geelong",20,56,1712,1312,1.30487804878049,1
"1172",2019,"West Coast",20,56,1663,1418,1.17277856135402,2
"1173",2019,"Brisbane Lions",20,56,1730,1485,1.16498316498317,3
"1174",2019,"Richmond",20,52,1649,1482,1.11268556005398,4
"1175",2019,"GWS",20,48,1705,1403,1.21525302922309,5
"1176",2019,"Collingwood",20,48,1625,1435,1.13240418118467,6
"1177",2019,"Essendon",20,44,1517,1516,1.00065963060686,7
"1178",2019,"Adelaide",20,40,1561,1436,1.08704735376045,8
"1179",2019,"Port Adelaide",20,36,1535,1447,1.06081548030408,9
"1180",2019,"Footscray",20,36,1557,1625,0.958153846153846,10
"1181",2019,"Fremantle",20,36,1388,1449,0.957902001380262,11
"1182",2019,"Hawthorn",20,32,1434,1458,0.983539094650206,12
"1183",2019,"North Melbourne",20,32,1578,1624,0.971674876847291,13
"1184",2019,"St Kilda",20,32,1441,1705,0.845161290322581,14
"1185",2019,"Sydney",20,24,1446,1537,0.940793754066363,15
"1186",2019,"Carlton",20,24,1425,1635,0.871559633027523,16
"1187",2019,"Melbourne",20,20,1391,1742,0.798507462686567,17
"1188",2019,"Gold Coast",20,12,1195,1843,0.648399348887683,18
"1189",2019,"Geelong",21,60,1781,1326,1.34313725490196,1
"1190",2019,"Brisbane Lions",21,60,1874,1538,1.2184655396619,2
"1191",2019,"West Coast",21,60,1753,1498,1.17022696929239,3
"1192",2019,"Richmond",21,56,1722,1527,1.12770137524558,4
"1193",2019,"Collingwood",21,52,1695,1488,1.13911290322581,5
"1194",2019,"GWS",21,48,1734,1488,1.16532258064516,6
"1195",2019,"Essendon",21,44,1550,1653,0.937689050211736,7
"1196",2019,"Port Adelaide",21,40,1638,1503,1.08982035928144,8
"1197",2019,"Adelaide",21,40,1641,1526,1.07536041939712,9
"1198",2019,"Footscray",21,40,1694,1658,1.02171290711701,10
"1199",2019,"Hawthorn",21,36,1519,1487,1.02151983860121,11
"1200",2019,"Fremantle",21,36,1457,1521,0.957922419460881,12
"1201",2019,"St Kilda",21,36,1513,1774,0.852874859075536,13
"1202",2019,"North Melbourne",21,32,1592,1693,0.94034258712345,14
"1203",2019,"Sydney",21,24,1502,1640,0.915853658536585,15
"1204",2019,"Carlton",21,24,1470,1708,0.860655737704918,16
"1205",2019,"Melbourne",21,20,1444,1812,0.796909492273731,17
"1206",2019,"Gold Coast",21,12,1248,1987,0.628082536487167,18
"1207",2019,"Brisbane Lions",22,64,1949,1612,1.2090570719603,1
"1208",2019,"Geelong",22,60,1855,1401,1.32405424696645,2
"1209",2019,"West Coast",22,60,1835,1586,1.15699873896595,3
"1210",2019,"Richmond",22,60,1810,1609,1.12492231199503,4
"1211",2019,"Collingwood",22,56,1809,1536,1.177734375,5
"1212",2019,"GWS",22,48,1799,1614,1.11462205700124,6
"1213",2019,"Essendon",22,48,1637,1708,0.958430913348946,7
"1214",2019,"Footscray",22,44,1820,1723,1.05629715612304,8
"1215",2019,"Hawthorn",22,40,1637,1535,1.06644951140065,9
"1216",2019,"Adelaide",22,40,1689,1640,1.02987804878049,10
"1217",2019,"Port Adelaide",22,40,1696,1647,1.02975106253795,11
"1218",2019,"North Melbourne",22,36,1736,1751,0.99143346659052,12
"1219",2019,"Fremantle",22,36,1512,1608,0.940298507462687,13
"1220",2019,"St Kilda",22,36,1581,1852,0.853671706263499,14
"1221",2019,"Sydney",22,28,1597,1682,0.949464922711058,15
"1222",2019,"Carlton",22,28,1548,1776,0.871621621621622,16
"1223",2019,"Melbourne",22,20,1486,1907,0.779234399580493,17
"1224",2019,"Gold Coast",22,12,1296,2105,0.615676959619953,18
"1225",2019,"Geelong",23,64,1984,1462,1.35704514363885,1
"1226",2019,"Brisbane Lions",23,64,2004,1694,1.18299881936246,2
"1227",2019,"Richmond",23,64,1892,1664,1.13701923076923,3
"1228",2019,"Collingwood",23,60,1885,1601,1.17738913179263,4
"1229",2019,"West Coast",23,60,1902,1691,1.12477823772915,5
"1230",2019,"GWS",23,52,1926,1669,1.15398442180947,6
"1231",2019,"Footscray",23,48,1941,1810,1.07237569060773,7
"1232",2019,"Essendon",23,48,1702,1784,0.954035874439462,8
"1233",2019,"Hawthorn",23,44,1742,1602,1.08739076154806,9
"1234",2019,"Port Adelaide",23,44,1806,1714,1.0536756126021,10
"1235",2019,"Adelaide",23,40,1776,1761,1.00851788756388,11
"1236",2019,"North Melbourne",23,40,1824,1834,0.994547437295529,12
"1237",2019,"Fremantle",23,36,1579,1718,0.919091967403958,13
"1238",2019,"St Kilda",23,36,1645,1961,0.838857725650178,14
"1239",2019,"Sydney",23,32,1706,1746,0.97709049255441,15
"1240",2019,"Carlton",23,28,1609,1905,0.844619422572178,16
"1241",2019,"Melbourne",23,20,1569,1995,0.786466165413534,17
"1242",2019,"Gold Coast",23,12,1351,2232,0.605286738351254,18
"1243",2020,"Port Adelaide",1,4,76,29,2.62068965517241,1
"1244",2020,"Collingwood",1,4,86,34,2.52941176470588,2
"1245",2020,"West Coast",1,4,78,51,1.52941176470588,3
"1246",2020,"Hawthorn",1,4,90,62,1.45161290322581,4
"1247",2020,"GWS",1,4,105,73,1.43835616438356,5
"1248",2020,"Richmond",1,4,105,81,1.2962962962963,6
"1249",2020,"Essendon",1,4,63,57,1.10526315789474,7
"1250",2020,"Sydney",1,4,74,71,1.04225352112676,8
"1251",2020,"North Melbourne",1,4,56,54,1.03703703703704,9
"1252",2020,"St Kilda",1,0,54,56,0.964285714285714,10
"1253",2020,"Adelaide",1,0,71,74,0.959459459459459,11
"1254",2020,"Fremantle",1,0,57,63,0.904761904761905,12
"1255",2020,"Carlton",1,0,81,105,0.771428571428571,13
"1256",2020,"Geelong",1,0,73,105,0.695238095238095,14
"1257",2020,"Brisbane Lions",1,0,62,90,0.688888888888889,15
"1258",2020,"Melbourne",1,0,51,78,0.653846153846154,16
"1259",2020,"Footscray",1,0,34,86,0.395348837209302,17
"1260",2020,"Gold Coast",1,0,29,76,0.381578947368421,18
"1261",2020,"Port Adelaide",2,8,186,64,2.90625,1
"1262",2020,"North Melbourne",2,8,136,114,1.19298245614035,2
"1263",2020,"Essendon",2,8,142,130,1.09230769230769,3
"1264",2020,"Collingwood",2,6,122,70,1.74285714285714,4
"1265",2020,"Richmond",2,6,141,117,1.20512820512821,5
"1266",2020,"St Kilda",2,4,142,105,1.35238095238095,6
"1267",2020,"Geelong",2,4,181,152,1.19078947368421,7
"1268",2020,"GWS",2,4,165,153,1.07843137254902,8
"1269",2020,"Sydney",2,4,147,150,0.98,9
"1270",2020,"Gold Coast",2,4,119,122,0.975409836065574,10
"1271",2020,"Brisbane Lions",2,4,143,159,0.89937106918239,11
"1272",2020,"West Coast",2,4,124,141,0.879432624113475,12
"1273",2020,"Hawthorn",2,4,137,170,0.805882352941176,13
"1274",2020,"Melbourne",2,4,105,131,0.801526717557252,14
"1275",2020,"Fremantle",2,0,126,144,0.875,15
"1276",2020,"Carlton",2,0,134,159,0.842767295597484,16
"1277",2020,"Adelaide",2,0,106,184,0.576086956521739,17
"1278",2020,"Footscray",2,0,83,174,0.477011494252874,18
"1279",2020,"Port Adelaide",3,12,256,105,2.43809523809524,1
"1280",2020,"Collingwood",3,10,203,107,1.89719626168224,2
"1281",2020,"Gold Coast",3,8,201,151,1.33112582781457,3
"1282",2020,"Essendon",3,8,142,130,1.09230769230769,4
"1283",2020,"Brisbane Lions",3,8,217,203,1.06896551724138,5
"1284",2020,"North Melbourne",3,8,196,185,1.05945945945946,6
"1285",2020,"Sydney",3,8,218,210,1.03809523809524,7
"1286",2020,"Hawthorn",3,8,208,209,0.995215311004785,8
"1287",2020,"Richmond",3,6,180,188,0.957446808510638,9
"1288",2020,"Geelong",3,4,258,231,1.11688311688312,10
"1289",2020,"St Kilda",3,4,179,186,0.962365591397849,11
"1290",2020,"GWS",3,4,198,210,0.942857142857143,12
"1291",2020,"Carlton",3,4,213,236,0.902542372881356,13
"1292",2020,"Melbourne",3,4,105,131,0.801526717557252,14
"1293",2020,"West Coast",3,4,168,215,0.781395348837209,15
"1294",2020,"Footscray",3,4,140,207,0.676328502415459,16
"1295",2020,"Fremantle",3,0,167,214,0.780373831775701,17
"1296",2020,"Adelaide",3,0,135,266,0.507518796992481,18
"1297",2020,"Port Adelaide",4,16,345,146,2.36301369863014,1
"1298",2020,"Gold Coast",4,12,265,202,1.31188118811881,2
"1299",2020,"Brisbane Lions",4,12,300,249,1.20481927710843,3
"1300",2020,"Hawthorn",4,12,266,263,1.01140684410646,4
"1301",2020,"Collingwood",4,10,267,173,1.54335260115607,5
